Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
601,Niklas Süle\Niklas-Sule,de GER,DF,de Bayern Munich,23,1995,3.7,0.00,0.27,0.27,100.0,0.27,0.27,0.00,0.00,29.7,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,Matches
602,Aleksei Sutormin\Aleksei-Sutormin,ru RUS,MF,ru Zenit,25,1994,0.3,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
603,Wojciech Szczęsny\Wojciech-Szczesny,pl POL,GK,it Juventus,29,1990,7.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
604,Dominik Szoboszlai\Dominik-Szoboszlai,hu HUN,MF,at RB Salzburg,18,2000,4.3,0.23,2.79,0.47,16.7,2.78,0.46,0.08,0.50,23.1,0.23,0.00,0.00,0.19,0.19,0.07,0.05,0.05,Matches
605,Adel Taarabt\Adel-Taarabt,ma MAR,MF,pt Benfica,30,1989,4.0,0.00,2.00,0.25,12.5,2.00,0.25,0.00,0.00,23.9,0.00,0.00,0.00,0.07,0.07,0.04,-0.07,-0.07,Matches
606,Dušan Tadić\Dusan-Tadic,rs SRB,FW,nl Ajax,30,1988,6.0,0.00,1.00,0.17,16.7,1.00,0.17,0.00,0.00,14.9,0.00,0.00,0.00,0.12,0.12,0.11,-0.12,-0.12,Matches
607,Nicolás Tagliafico\Nicolas-Tagliafico,ar ARG,DF,nl Ajax,26,1992,6.0,0.17,0.50,0.33,66.7,0.50,0.33,0.33,0.50,14.5,0.00,0.00,0.00,0.03,0.03,0.07,0.13,0.13,Matches
608,Jonathan Tah\Jonathan-Tah,de GER,DF,de Leverkusen,23,1996,5.0,0.00,0.20,0.00,0.0,0.20,0.00,0.00,,9.5,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,Matches
609,Taison\Taison,br BRA,MFFW,ua Shakhtar,31,1988,5.0,0.00,1.80,0.40,22.2,1.80,0.40,0.00,0.00,23.5,0.00,0.00,0.00,0.06,0.06,0.03,-0.06,-0.06,Matches
610,Laco Takács\Laco-Takacs,cz CZE,DF,cz Slavia Prague,23,1996,1.0,0.00,1.00,0.00,0.0,1.01,0.00,0.00,,7.0,0.00,0.00,0.00,0.10,0.10,0.14,-0.10,-0.10,Matches
611,Adrien Tameze\Adrien-Tameze,cm CMR,MF,it Atalanta,25,1994,0.1,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
612,Japhet Tanganga\Japhet-Tanganga,eng ENG,DF,eng Tottenham,20,1999,1.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
613,Percy Tau\Percy-Tau,za RSA,FW,be Club Brugge,25,1994,2.6,0.00,0.77,0.77,100.0,0.76,0.76,0.00,0.00,8.9,0.00,0.00,0.00,0.31,0.31,0.38,-0.31,-0.31,Matches
614,David Tavares\David-Tavares,pt POR,MF,pt Benfica,20,1999,0.3,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
615,Tomás Tavares\Tomas-Tavares,pt POR,DF,pt Benfica,18,2001,5.0,0.00,0.20,0.00,0.0,0.20,0.00,0.00,,19.2,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,Matches
616,Stanislav Tecl\Stanislav-Tecl,cz CZE,FW,cz Slavia Prague,28,1990,1.5,0.00,1.33,0.00,0.0,1.31,0.00,0.00,,12.0,0.00,0.00,0.00,0.27,0.27,0.18,-0.27,-0.27,Matches
617,Marc-André ter Stegen\Marc-Andre-ter-Stegen,de GER,GK,es Barcelona,27,1992,8.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
618,Martin Terrier\Martin-Terrier,fr FRA,FWMF,fr Lyon,22,1997,2.7,0.37,0.74,0.37,50.0,0.75,0.37,0.50,1.00,13.8,0.00,0.00,0.00,0.15,0.15,0.21,0.22,0.22,Matches
619,Tetê\Tete,br BRA,MF,ua Shakhtar,19,2000,1.7,0.59,2.35,0.00,0.0,2.32,0.00,0.00,,21.5,0.00,0.59,0.59,0.59,0.12,0.06,0.00,-0.12,Matches
620,Kenny Tete\Kenny-Tete,nl NED,DF,fr Lyon,23,1995,1.6,0.00,0.63,0.00,0.0,0.62,0.00,0.00,,28.6,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,Matches
621,Kévin Théophile-Catherine\Kevin-Theophile-Catherine,fr FRA,DF,hr Dinamo Zagreb,29,1989,4.8,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
622,Jean-Clair Todibo\Jean-Clair-Todibo,fr FRA,DF,es Barcelona,19,1999,1.0,0.00,1.00,0.00,0.0,1.00,0.00,0.00,,26.1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,Matches
623,Karl Toko Ekambi\Karl-Toko-Ekambi,cm CMR,FW,fr Lyon,26,1992,3.1,0.00,2.58,0.32,12.5,2.54,0.32,0.00,0.00,14.1,0.00,0.00,0.00,0.42,0.42,0.18,-0.42,-0.42,Matches
624,Corentin Tolisso\Corentin-Tolisso,fr FRA,MF,de Bayern Munich,24,1994,3.8,0.79,3.68,1.58,42.9,3.64,1.56,0.21,0.50,19.2,0.00,0.00,0.00,0.55,0.55,0.15,0.24,0.24,Matches
625,Rafael Tolói\Rafael-Toloi,br BRA,DF,it Atalanta,28,1990,7.0,0.00,0.57,0.14,25.0,0.57,0.14,0.00,0.00,8.2,0.00,0.00,0.00,0.03,0.03,0.05,-0.03,-0.03,Matches
626,Tomané\Tomane,pt POR,FW,rs Red Star,26,1992,2.3,0.00,0.87,0.43,50.0,0.87,0.43,0.00,0.00,15.7,0.00,0.00,0.43,0.35,0.00,0.02,-0.35,0.00,Matches
627,Raúl de Tomás\Raul-de-Tomas,es ESP,FW,pt Benfica,24,1994,1.4,0.71,7.14,3.57,50.0,7.38,3.69,0.10,0.20,21.4,0.71,0.00,0.00,0.36,0.36,0.05,0.36,0.36,Matches
628,Fikayo Tomori\Fikayo-Tomori,eng ENG,DF,eng Chelsea,21,1997,4.0,0.00,1.00,0.00,0.0,1.00,0.00,0.00,,8.0,0.00,0.00,0.00,0.07,0.07,0.08,-0.07,-0.07,Matches
629,Vasilis Torosidis\Vasilis-Torosidis,gr GRE,DF,gr Olympiacos,34,1985,1.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
630,Ferrán Torres\Ferran-Torres,es ESP,MF,es Valencia,19,2000,5.3,0.38,1.89,1.13,60.0,1.88,1.13,0.20,0.33,14.0,0.19,0.00,0.00,0.23,0.23,0.12,0.15,0.15,Matches
631,Lucas Tousart\Lucas-Tousart,fr FRA,MF,fr Lyon,22,1997,6.7,0.15,1.49,0.30,20.0,1.49,0.30,0.10,0.50,21.2,0.00,0.00,0.00,0.09,0.09,0.06,0.06,0.06,Matches
632,Bertrand Traoré\Bertrand-Traore,bf BFA,MFFW,fr Lyon,23,1995,2.6,0.38,3.08,1.92,62.5,3.12,1.95,0.13,0.20,21.1,0.00,0.00,0.00,0.08,0.08,0.03,0.31,0.31,Matches
633,Ibrahim Traoré\Ibrahim-Traore,ci CIV,MFFW,cz Slavia Prague,30,1988,1.9,0.00,0.53,0.00,0.0,0.54,0.00,0.00,,26.0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,Matches
634,Kieran Trippier\Kieran-Trippier,eng ENG,DF,es Atlético Madrid,28,1990,6.0,0.00,0.17,0.00,0.0,0.17,0.00,0.00,,38.8,0.00,0.00,0.17,0.13,0.00,0.01,-0.13,0.00,Matches
635,Kostas Tsimikas\Kostas-Tsimikas,gr GRE,DF,gr Olympiacos,23,1996,6.0,0.00,0.33,0.00,0.0,0.33,0.00,0.00,,27.1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,Matches
636,Andreas Ulmer\Andreas-Ulmer,at AUT,DF,at RB Salzburg,33,1985,6.0,0.17,0.83,0.17,20.0,0.83,0.17,0.20,1.00,23.1,0.00,0.00,0.00,0.07,0.07,0.07,0.10,0.10,Matches
637,Samuel Umtiti\Samuel-Umtiti,fr FRA,DF,es Barcelona,25,1993,3.0,0.00,0.33,0.00,0.0,0.33,0.00,0.00,,2.0,0.00,0.00,0.00,0.10,0.10,0.30,-0.10,-0.10,Matches
638,Dayot Upamecano\Dayot-Upamecano,fr FRA,DF,de RB Leipzig,20,1998,7.3,0.00,0.96,0.41,42.9,0.96,0.41,0.00,0.00,15.8,0.00,0.00,0.00,0.04,0.04,0.04,-0.04,-0.04,Matches
639,Jere Uronen\Jere-Uronen,fi FIN,DF,be Genk,25,1994,3.0,0.00,1.00,0.33,33.3,1.00,0.33,0.00,0.00,28.0,0.00,0.00,0.00,0.03,0.03,0.02,-0.03,-0.03,Matches
640,Mathieu Valbuena\Mathieu-Valbuena,fr FRA,MF,gr Olympiacos,34,1984,1.2,0.83,0.83,0.00,0.0,0.86,0.00,0.00,,41.1,0.00,0.83,0.83,0.67,0.00,0.02,0.17,0.00,Matches
641,Borja Valero\Borja-Valero,es ESP,MF,it Inter,34,1985,1.7,0.00,1.18,0.59,50.0,1.18,0.59,0.00,0.00,16.4,0.00,0.00,0.00,0.06,0.06,0.03,-0.06,-0.06,Matches
642,Albert Vallci\Albert-Vallci,at AUT,DF,at RB Salzburg,24,1995,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
643,Manu Vallejo\Manu-Vallejo,es ESP,FWMF,es Valencia,22,1997,0.8,0.00,1.25,0.00,0.0,1.22,0.00,0.00,,13.5,0.00,0.00,0.00,0.13,0.13,0.11,-0.13,-0.13,Matches
644,Federico Valverde\Federico-Valverde,uy URU,MF,es Real Madrid,21,1998,3.9,0.00,0.77,0.26,33.3,0.78,0.26,0.00,0.00,23.9,0.00,0.00,0.00,0.03,0.03,0.03,-0.03,-0.03,Matches
645,Hans Vanaken\Hans-Vanaken,be BEL,MF,be Club Brugge,26,1992,6.0,0.17,0.83,0.50,60.0,0.83,0.50,0.20,0.33,16.7,0.33,0.00,0.00,0.08,0.08,0.10,0.08,0.08,Matches
646,Maarten Vandevoordt\Maarten-Vandevoordt,be BEL,GK,be Genk,17,2002,1.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
647,Raphaël Varane\Raphael-Varane,fr FRA,DF,es Real Madrid,26,1993,8.0,0.00,1.00,0.13,12.5,1.00,0.12,0.00,0.00,10.3,0.00,0.00,0.00,0.09,0.09,0.09,-0.09,-0.09,Matches
648,Lucas Vázquez\Lucas-Vazquez,es ESP,FWMF,es Real Madrid,28,1991,1.1,0.00,3.64,0.00,0.0,3.53,0.00,0.00,,21.5,0.00,0.00,0.00,0.09,0.09,0.04,-0.09,-0.09,Matches
649,Matías Vecino\Matias-Vecino,uy URU,MF,it Inter,27,1991,2.6,0.38,1.92,0.77,40.0,1.91,0.76,0.20,0.50,21.4,0.00,0.00,0.00,0.08,0.08,0.05,0.31,0.31,Matches
650,Joël Veltman\Joel-Veltman,nl NED,DF,nl Ajax,27,1992,4.7,0.00,0.21,0.00,0.0,0.21,0.00,0.00,,31.0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,Matches
651,Marco Verratti\Marco-Verratti,it ITA,MF,fr Paris S-G,26,1992,6.5,0.00,0.15,0.15,100.0,0.15,0.15,0.00,0.00,33.1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,Matches
652,Jan Vertonghen\Jan-Vertonghen,be BEL,DF,eng Tottenham,32,1987,2.8,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
653,Arturo Vidal\Arturo-Vidal,cl CHI,MFFW,es Barcelona,32,1987,4.7,0.00,0.43,0.00,0.0,0.43,0.00,0.00,,19.5,0.00,0.00,0.00,0.04,0.04,0.09,-0.04,-0.04,Matches
654,Carlos Vinícius\Carlos-Vinicius,br BRA,FW,pt Benfica,24,1995,3.6,0.28,1.39,0.56,40.0,1.40,0.56,0.20,0.50,14.0,0.00,0.00,0.00,0.19,0.19,0.14,0.08,0.08,Matches
655,Vitolo\Vitolo,es ESP,FWMF,es Atlético Madrid,29,1989,1.3,0.00,3.08,1.54,50.0,3.03,1.51,0.00,0.00,13.9,0.00,0.00,0.00,0.23,0.23,0.07,-0.23,-0.23,Matches
656,Odisseas Vlachodimos\Odisseas-Vlachodimos,gr GRE,GK,pt Benfica,25,1994,6.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
657,Thibault Vlietinck\Thibault-Vlietinck,be BEL,DF,be Club Brugge,21,1997,0.8,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
658,Kevin Volland\Kevin-Volland,de GER,FW,de Leverkusen,27,1992,5.1,0.20,2.16,0.39,18.2,2.16,0.39,0.09,0.50,15.4,0.20,0.00,0.00,0.20,0.20,0.09,0.00,0.00,Matches
659,Ruud Vormer\Ruud-Vormer,nl NED,MF,be Club Brugge,31,1988,2.9,0.00,0.34,0.00,0.0,0.34,0.00,0.00,,25.7,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,Matches
660,Stefan de Vrij\Stefan-de-Vrij,nl NED,DF,it Inter,27,1992,6.0,0.00,0.17,0.00,0.0,0.17,0.00,0.00,,6.0,0.00,0.00,0.00,0.05,0.05,0.26,-0.05,-0.05,Matches
661,Šime Vrsaljko\Sime-Vrsaljko,hr CRO,DF,es Atlético Madrid,27,1992,1.3,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
662,Aleksa Vukanović\Aleksa-Vukanovic,rs SRB,FWMF,rs Red Star,27,1992,1.9,0.00,1.05,0.00,0.0,1.05,0.00,0.00,,17.5,0.00,0.00,0.00,0.11,0.11,0.10,-0.11,-0.11,Matches
663,Miloš Vulić\Milos-Vulic,rs SRB,MF,rs Red Star,22,1996,2.1,0.48,2.38,0.95,40.0,2.43,0.97,0.20,0.50,22.6,0.00,0.00,0.00,0.10,0.10,0.03,0.38,0.38,Matches
664,Moussa Wagué\Moussa-Wague,sn SEN,DF,es Barcelona,20,1998,1.0,0.00,2.00,0.00,0.0,1.98,0.00,0.00,,24.4,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,Matches
665,Kyle Walker\Kyle-Walker,eng ENG,DF,eng Manchester City,29,1990,4.9,0.00,1.02,0.41,40.0,1.02,0.41,0.00,0.00,24.6,0.00,0.00,0.00,0.02,0.02,0.03,-0.02,-0.02,Matches
666,Kyle Walker-Peters\Kyle-Walker-Peters,eng ENG,DF,eng Tottenham,22,1997,1.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
667,Victor Wanyama\Victor-Wanyama,ke KEN,MF,eng Tottenham,28,1991,0.1,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
668,Daniel Wass\Daniel-Wass,dk DEN,DFMF,es Valencia,30,1989,8.0,0.13,0.75,0.25,33.3,0.75,0.25,0.17,0.50,30.8,0.13,0.00,0.00,0.01,0.01,0.02,0.11,0.11,Matches
669,Julian Weigl\Julian-Weigl,de GER,MFDF,de Dortmund,23,1995,3.8,0.00,0.26,0.26,100.0,0.26,0.26,0.00,0.00,26.0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,Matches
670,Mitchell Weiser\Mitchell-Weiser,de GER,DF,de Leverkusen,25,1994,3.0,0.00,1.00,0.33,33.3,1.00,0.33,0.00,0.00,21.6,0.00,0.00,0.00,0.03,0.03,0.04,-0.03,-0.03,Matches
671,Wendell\Wendell,br BRA,DF,de Leverkusen,26,1993,3.9,0.00,1.03,0.00,0.0,1.03,0.00,0.00,,27.3,0.00,0.00,0.00,0.03,0.03,0.02,-0.03,-0.03,Matches
672,Timo Werner\Timo-Werner,de GER,FWMF,de RB Leipzig,23,1996,6.4,0.63,3.91,1.25,32.0,3.89,1.24,0.08,0.25,16.7,0.00,0.31,0.31,0.73,0.50,0.13,-0.11,-0.19,Matches
673,Georginio Wijnaldum\Georginio-Wijnaldum,nl NED,MF,eng Liverpool,28,1990,6.1,0.33,1.48,0.66,44.4,1.47,0.65,0.22,0.50,14.8,0.00,0.00,0.00,0.16,0.16,0.11,0.16,0.16,Matches
674,Willian\Willian,br BRA,FW,eng Chelsea,30,1988,5.9,0.17,1.69,0.68,40.0,1.70,0.68,0.10,0.25,17.5,0.17,0.00,0.00,0.19,0.19,0.11,-0.02,-0.02,Matches
675,Harry Winks\Harry-Winks,eng ENG,MF,eng Tottenham,23,1996,4.9,0.00,0.20,0.20,100.0,0.20,0.20,0.00,0.00,29.0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,Matches
676,Axel Witsel\Axel-Witsel,be BEL,MF,de Dortmund,30,1989,6.8,0.00,0.74,0.00,0.0,0.74,0.00,0.00,,22.3,0.00,0.00,0.00,0.03,0.03,0.03,-0.03,-0.03,Matches
677,Maximilian Wöber\Maximilian-Wober,at AUT,DF,at RB Salzburg,21,1998,6.0,0.00,0.83,0.00,0.0,0.83,0.00,0.00,,19.2,0.00,0.00,0.00,0.03,0.03,0.05,-0.03,-0.03,Matches
678,Xeka\Xeka,pt POR,MFFW,fr Lille,24,1994,1.3,0.00,0.77,0.00,0.0,0.75,0.00,0.00,,24.3,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,Matches
679,Erencan Yardimci\Erencan-Yardimci,tr TUR,MF,tr Galatasaray,17,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
680,Yusuf Yazıcı\Yusuf-Yazici,tr TUR,FWMF,fr Lille,22,1997,4.1,0.00,4.15,1.22,29.4,4.12,1.21,0.00,0.00,20.4,0.00,0.00,0.00,0.27,0.27,0.06,-0.27,-0.27,Matches
681,Amin Younes\Amin-Younes,de GER,FW,it Napoli,25,1993,0.1,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
682,Abdulla Yusuf Helal\Abdulla-Yusuf-Helal,bh BHR,FW,cz Slavia Prague,26,1993,0.4,0.00,5.00,2.50,50.0,4.74,2.37,0.00,0.00,9.0,0.00,0.00,0.00,0.50,0.50,0.11,-0.50,-0.50,Matches
683,Dan-Axel Zagadou\Dan-Axel-Zagadou,fr FRA,DF,de Dortmund,20,1999,3.2,0.00,0.63,0.00,0.0,0.63,0.00,0.00,,22.5,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,Matches
684,Duván Zapata\Duvan-Zapata,co COL,FW,it Atalanta,28,1991,3.6,0.28,2.50,1.11,44.4,2.51,1.11,0.11,0.25,10.9,0.00,0.00,0.00,0.47,0.47,0.19,-0.19,-0.19,Matches
685,Jaroslav Zelený\Jaroslav-Zeleny,cz CZE,MFFW,cz Slavia Prague,26,1992,1.2,0.00,1.67,1.67,100.0,1.61,1.61,0.00,0.00,12.0,0.00,0.00,0.00,0.33,0.33,0.21,-0.33,-0.33,Matches
686,Rifat Zhemaletdinov\Rifat-Zhemaletdinov,ru RUS,MFFW,ru Loko Moscow,22,1996,4.0,0.00,1.25,0.00,0.0,1.26,0.00,0.00,,17.9,0.00,0.00,0.00,0.13,0.13,0.10,-0.13,-0.13,Matches
687,Yuri Zhirkov\Yuri-Zhirkov,ru RUS,DFMF,ru Zenit,35,1983,0.8,0.00,2.50,0.00,0.0,2.47,0.00,0.00,,23.6,0.00,0.00,0.00,0.13,0.13,0.03,-0.13,-0.13,Matches
688,Piotr Zieliński\Piotr-Zielinski,pl POL,MF,it Napoli,25,1994,5.8,0.00,0.52,0.00,0.0,0.52,0.00,0.00,,23.3,0.00,0.00,0.00,0.05,0.05,0.09,-0.05,-0.05,Matches
689,Oleksandr Zinchenko\Oleksandr-Zinchenko,ua UKR,DFMF,eng Manchester City,22,1996,1.3,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
690,Joshua Zirkzee\Joshua-Zirkzee,nl NED,FW,de Bayern Munich,18,2001,0.1,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
691,Hakim Ziyech\Hakim-Ziyech,ma MAR,FWMF,nl Ajax,26,1993,5.5,0.36,3.45,0.73,21.1,3.45,0.73,0.11,0.50,22.2,0.18,0.00,0.00,0.18,0.18,0.05,0.18,0.18,Matches
692,Kurt Zouma\Kurt-Zouma,fr FRA,DF,eng Chelsea,24,1994,6.8,0.00,0.44,0.00,0.0,0.44,0.00,0.00,,13.0,0.00,0.00,0.00,0.03,0.03,0.05,-0.03,-0.03,Matches
693,Marko Đira\Marko-Djira,hr CRO,MFDF,hr Dinamo Zagreb,20,1999,0.7,0.00,1.43,0.00,0.0,1.45,0.00,0.00,,23.0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,Matches
